,,,,,,,,,,,560,215094,217886,2792,2792,0,180,200,0,580,507.6363636363636,9.643095238095238,72.36363636363635,0,17907.272727272728,7091.636363636362,0,0,0,0,0
Sr.No.,Vehicle No.,Seating Cap.,A/C or Non A/C,FUEL,Make,Ownership,Cost Center,Standard Avg.,Fixed Avg.,Meter Remark,Only June 2026 ,Previous KM,Current Km,Total KM,Running KM,KM Comparision,June 2026 Last filling,May 26 Last filling,Stock Remark May 2026,Net Diesel Utilization of June 2026 including Stcok of MAy 26,Actual Diesel required (Ltr),Avg. Recd.,Excess Diesel in Ltr,Stolen Diesel- (Theft Report),Debitable Amount as per standard milage,Debitable Amount After Milage changed,Diesel Debit Amt Given By Manager,Name of The Driver,Remark,Stock in Ltr,Stock Amt
117,MH14CW4614,41,Non A/C,Diesel,Tata,,K Block,5.5,5.5,,1270.3700000000001,281576,287725,6149,6149,0,129,84,,1225.3700000000001,1118,5.018076172911039,107.37000000000012,,10522.260000000011,10522.260000000011,,,,,0
118,MH14CW4615,41,Non A/C,Diesel,Tata,,Bajaj Waluj,5.5,5.5,,888,300325,305305,4980,4980,0,61,67,,894,905.4545454545455,5.570469798657718,-11.454545454545496,,,,,,,,0
119,MH14CW4616,41,Non A/C,Diesel,Tata,,Bajaj Waluj,5.5,5.5,,713,293375,297391,4016,4016,0,50,45,,708,730.1818181818181,5.672316384180791,-22.18181818181813,,,,,,,,0
120,MH14CW4802,41,Non A/C,Diesel,Tata,,TML Pimpri,5.5,5.5,,933,480212,486121,5909,5909,0,80,90,,943,1074.3636363636363,6.266171792152704,-131.36363636363626,,,,,,,,0
121,MH14CW4805,41,Non A/C,Diesel,Tata,,Bajaj Waluj,5.5,5.5,,586,291903,295191,3288,3288,0,51,49,,584,597.8181818181819,5.63013698630137,-13.81818181818187,,,,,,,,0
122,MH14CW4806,41,Non A/C,Diesel,Tata,,TML Pimpri,5.5,5.5,,778,404054,407236,3182,3182,0,132,60,,706,578.5454545454545,4.507082152974505,127.4545454545455,,12490.54545454546,12490.54545454546,,,,,0
123,MH14CW4812,41,Non A/C,Diesel,Tata,,TML Pimpri,5.5,5.5,,490,559897,562710,2813,2813,0,90,141,,541,511.45454545454544,5.199630314232902,29.54545454545456,,2895.454545454547,2895.454545454547,,,,,0
124,MH14CW4813,41,Non A/C,Diesel,Tata,,Bajaj Waluj,5.5,5.5,,552,292140,295219,3079,3079,0,48,50,,554,559.8181818181819,5.5577617328519855,-5.81818181818187,,,,,,,,0
125,MH14CW4815,41,Non A/C,Diesel,Tata,,TML Pimpri,5.5,5.5,,1133,500757,506625,5868,5868,0,133,131,,1131,1066.909090909091,5.188328912466844,64.09090909090901,,6280.909090909083,6280.909090909083,,,,,0
126,MH14CW4816,41,Non A/C,Diesel,Tata,,Bajaj Waluj,5.5,5.5,,790,301249,305736,4487,4487,0,58,51,,783,815.8181818181819,5.7305236270753515,-32.81818181818187,,,,,,,,0
127,MH14CW4820,41,Non A/C,Diesel,Tata,,Bajaj Waluj,5.5,5.5,,491,268369,271127,2758,2758,0,50,51,,492,501.45454545454544,5.605691056910569,-9.454545454545439,,,,,,,,0
128,MH14CW4821,41,Non A/C,Diesel,Tata,,Bajaj Waluj,5.5,5.5,,554,288521,291818,3297,3297,0,62,70,,562,599.4545454545455,5.866548042704626,-37.454545454545496,,,,,,,,0
129,MH14CW4822,41,Non A/C,Diesel,Tata,,TML Pimpri,5.5,5.5,,1038,480879,486012,5133,5133,0,143,132,,1027,933.2727272727273,4.998052580331061,93.72727272727275,,9185.27272727273,9185.27272727273,,,,,0
130,MH14CW4823,41,Non A/C,Diesel,Tata,,TML Pimpri,5.5,5.5,,1195.01,557026,563105,6079,6079,0,146.01,141,,1190,1105.2727272727273,5.108403361344537,84.72727272727275,,8303.27272727273,8303.27272727273,,,,,0
131,MH14CW4824,41,Non A/C,Diesel,Tata,,Bajaj Waluj,5.5,5.5,,733,298708,302943,4235,4235,0,50,70,,753,770,5.624169986719788,-17,,,,,,,,0
132,MH14CW4852,39,Non A/C,Diesel,Tata,,TML Pimpri,5.5,5.5,,746,87033,90554,3521,3521,0,80,45,,711,640.1818181818181,4.952180028129395,70.81818181818187,,6940.1818181818235,6940.1818181818235,,,,,0
133,MH14DM8003,6,Non A/C,Diesel,Mahindra,,TR Admin,10,10,,279.35999999999996,292112,294524,2412,2412,0,27.96,33,,284.4,241.2,8.481012658227849,43.19999999999999,,4233.5999999999985,4233.5999999999985,,,,,0
134,MH14GD4456,49,Non A/C,Diesel,Tata,Vendor,K Block,4,4,,2241.28,356020,362799,6779,6779,0,178.78,,,2062.5,1694.75,3.286787878787879,367.75,,36039.5,36039.5,,,,,0
135,MH14GD4457,49,Non A/C,Diesel,Tata,Vendor,K Block,4,4,,2151.56,326233,334172,7939,7939,0,181.38,220,,2190.18,1984.75,3.6248162251504445,205.42999999999984,,20132.139999999985,20132.139999999985,,,,,0
136,MH14GD4458,49,Non A/C,Diesel,Tata,Vendor,K Block,4,4,,1164.6399999999999,451584,455584,4000,4000,0,130,170,,1204.6399999999999,1000,3.320494089520521,204.63999999999987,,20054.719999999987,20054.719999999987,,,,,0
137,MH14GD4460,49,Non A/C,Diesel,Tata,Vendor,K Block,4,4,,1326.74,469857,474868,5011,5011,0,145,130,,1311.74,1252.75,3.8201167914373273,58.99000000000001,,5781.02,5781.02,,,,,0
138,MH14GD9102,36,Non A/C,Diesel,Eicher,,KWT,5.5,5.5,,550,291380,294365,2985,2985,0,50,50,,550,542.7272727272727,5.427272727272728,7.272727272727252,,712.7272727272707,712.7272727272707,,,,,0
139,MH14GD9106,36,Non A/C,Diesel,Eicher,,BAL Chakan,5.5,5.5,,466.92,437895,440198,2303,2303,0,20,50,,496.9200000000001,418.72727272727275,4.6345488207357315,78.19272727272732,,7662.887272727277,7662.887272727277,,,,,0
140,MH14GD9109,36,Non A/C,Diesel,Eicher,,BAL Chakan,5.5,5.5,,435,307883,309932,2049,2049,0,30,30,,435,372.54545454545456,4.710344827586207,62.45454545454544,,6120.545454545453,6120.545454545453,,,,,0
141,MH14GD9116,36,Non A/C,Diesel,Eicher,,TR Admin,5.5,5.5,,269.21,0,1480.655,1480.66,1480.655,-0.005000000000109139,36,,,233.20999999999998,269.2109090909091,6.34904163629347,-36.00090909090915,,,,,,,,0
142,MH14GD9122,36,Non A/C,Diesel,Eicher,,BAL Chakan,5.5,5.5,,372.36,520023,522094,2071,2071,0,60,50,,362.36,376.54545454545456,5.715310740699857,-14.185454545454547,,,,,,,,0
143,MH14GD9124,36,Non A/C,Diesel,Eicher,,KWT,5.5,5.5,,400,324747,326827,2080,2080,0,50,50,,400,378.1818181818182,5.2,21.818181818181813,,2138.1818181818176,2138.1818181818176,,,,,0
144,MH14GD9126,36,Non A/C,Diesel,Eicher,,BAL Chakan,5.5,5.5,,175,452685,453765,1080,1080,0,35,50,,190,196.36363636363637,5.684210526315789,-6.363636363636374,,,,,,,,0
145,MH14GD9129,36,Non A/C,Diesel,Eicher,,VW Chakan,5.5,5.5,,30,302828,303124,296,296,0,30,50,,50,53.81818181818182,5.92,-3.81818181818182,,,,,,,,0
146,MH14GU6172,6,Non A/C,Diesel,Mahindra,,TR Admin,11,11,,40.73,308935,309443,508,508,0,40.73,42,,41.99999999999999,46.18181818181818,12.095238095238097,-4.181818181818187,,,,,,,,0
147,MH14HG2520,42,Non A/C,Diesel,Ashok LL,,BAL Chakan,5.5,5.5,,636,211878,214856,2978,2978,0,40,50,,646,541.4545454545455,4.609907120743034,104.5454545454545,,10245.45454545454,10245.45454545454,,,,,0
148,MH14HG3112,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,1194,272332,276572,4240,4240,0,80,133,,1247,1060,3.4001603849238173,187,,18326,18326,,,,,
149,MH14HG3113,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,240,284147,284781,634,634,0,100,20,50,210,158.5,3.019047619047619,51.5,,5047,5047,,,,,
150,MH14HG3114,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,475,232839,234213,1374,1374,0,80,70,,465,343.5,2.9548387096774196,121.5,,11907,11907,,,,,
151,MH14HG3115,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,837,265548,268214,2666,2666,0,122,80,,795,666.5,3.3534591194968555,128.5,,12593,12593,,,,,
152,MH14HG3116,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,840,285129,287965,2836,2836,0,100,60,,800,709,3.545,91,,8918,8918,,,,,
153,MH14HG3117,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,600,242586,244125,1539,1539,0,90,100,,610,384.75,2.5229508196721313,225.25,,22074.5,22074.5,,,,,
154,MH14HG3118,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,,,,,0,0,,50,,50,0,0,50,,4900,4900,,,,,
155,MH14HG3119,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,812,239557,241654,2097,2097,0,90,100,,822,524.25,2.551094890510949,297.75,,29179.5,29179.5,,,,,
156,MH14HG5136,36,Non A/C,Diesel,Eicher,,JCB Talegaon,5.5,5.5,,,,,,0,0,,64,,64,0,0,64,,6272,6272,,,,,0
157,MH14HG5612,28,Non A/C,Diesel,Tata,,K Block,5.5,5.5,,1240.81,411985,416975,4990,4990,0,100,30,,1170.81,907.2727272727273,4.262006644972284,263.5372727272727,,25826.652727272725,25826.652727272725,,,,,0
158,MH14HG5613,28,Non A/C,Diesel,Tata,,Bajaj Waluj,5.5,5.5,,675,72091,75908,3817,3817,0,50,60,,685,694,5.572262773722628,-9,,,,,,,,0
159,MH14HG5614,28,Non A/C,Diesel,Tata,,K Block,5.5,5.5,,1679.65,377226,384965,7739,7739,0,115,50,,1614.65,1407.090909090909,4.792989192704301,207.55909090909108,,20340.790909090927,20340.790909090927,,,,,0
160,MH14HG5615,28,Non A/C,Diesel,Tata,,K Block,5.5,5.5,,1059.96,308988,313954,4966,4966,0,98,80,,1041.96,902.9090909090909,4.766017889362355,139.05090909090916,,13626.989090909097,13626.989090909097,,,,,0
161,MH14HG5617,28,Non A/C,Diesel,Tata,,K Block,5.5,5.5,,1230.01,405423,411740,6317,6317,0,90,40,,1180.01,1148.5454545454545,5.353344463182515,31.464545454545487,,3083.5254545454577,3083.5254545454577,,,,,0
162,MH14HG6857,17,Non A/C,Diesel,Force,,KWT,9,9,,263.31,352393,354563,2170,2170,0,50,49.81,,263.12,241.11111111111111,8.247187595013681,22.00888888888889,,2156.871111111111,2156.871111111111,,,,,0
163,MH14HG9379,33,Non A/C,Diesel,Tata,,K Block,6,6,,462.14,46035,47987,1952,1952,0,70.01,92,,484.13,325.3333333333333,4.031974882779418,158.79666666666668,,15562.073333333336,15562.073333333336,,,,,0
164,MH14HG9380,33,Non A/C,Diesel,Tata,,K Block,6,6,,1165,288405,293554,5149,5149,0,100,100,,1165,858.1666666666666,4.419742489270386,306.83333333333337,,30069.66666666667,30069.66666666667,,,,,0
165,MH14HU0836,28,Non A/C,Diesel,Tata,,Bajaj Waluj,5.5,5.5,,314,318250,320072,1822,1822,0,36,45,,323,331.27272727272725,5.640866873065016,-8.272727272727252,,,,,,,,0
166,MH14HU0837,28,Non A/C,Diesel,Tata,,K Block,5.5,5.5,,938.9,347511,352654,5143,5143,0,100,100,,938.9000000000001,935.0909090909091,5.477686654595803,3.809090909090969,,373.29090909091497,373.29090909091497,,,,,0
167,MH14HU3978,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,875,193952,196536,2584,2584,0,90,75,,860,646,3.0046511627906978,214,,20972,20972,,,,,
168,MH14HU3979,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,693,204741,206825,2084,2084,0,80,70,,683,521,3.0512445095168377,162,,15876,15876,,,,,
169,MH14HU3980,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,682,233367,235927,2560,2560,0,80,90,,692,640,3.699421965317919,52,,5096,5096,,,,,
170,MH14HU3981,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,665,255389,257725,2336,2336,0,100,60,,625,584,3.7376,41,,4018,4018,,,,,
171,MH14HU3982,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,689,233546,235924,2378,2378,0,100,80,,669,594.5,3.554559043348281,74.5,,7301,7301,,,,,
172,MH14HU3983,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,953.5,186002,189102,3100,3100,0,100,80,,933.5,775,3.320835565077665,158.5,,15533,15533,,,,,
173,MH14HU3984,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,640,226421,228724,2303,2303,0,70,134,,704,575.75,3.2713068181818183,128.25,,12568.5,12568.5,,,,,
174,MH14HU3985,40,A/C,Diesel,Bharatbenz,Mercedez,Mercedez,4,4,,1054,186473,189324,2851,2851,0,100,70,,1024,712.75,2.7841796875,311.25,,30502.5,30502.5,,,,,
175,MH14KA1499,40,Non A/C,Diesel,Bharatbenz,Vendor,VW Chakan,5.5,5.5,,1078,233987,239461,5474,5474,0,110,100,,1068,995.2727272727273,5.1254681647940075,72.72727272727275,,7127.27272727273,7127.27272727273,,,,,0
176,MH14KA1737,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,860,161740,165869,4129,4129,0,40,120,,940,750.7272727272727,4.392553191489362,189.27272727272725,,18548.727272727272,18548.727272727272,,,,,0
177,MH14KA1738,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,340,153448,154765,1317,1317,0,80,35,,295,239.45454545454547,4.464406779661017,55.54545454545453,,5443.454545454544,5443.454545454544,,,,,0
178,MH14KA1739,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,710,161338,164897,3559,3559,0,80,100,,730,647.0909090909091,4.875342465753425,82.90909090909088,,8125.090909090906,8125.090909090906,,,,,0
179,MH14KA1740,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,770,177271,181212,3941,3941,0,50,50,,770,716.5454545454545,5.118181818181818,53.454545454545496,,5238.545454545459,5238.545454545459,,,,,0
180,MH14KA1741,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,543,135813,138915,3102,3102,0,50,30,,523,564,5.9311663479923515,-41,,,,,,,,0
181,MH14KA1742,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,740.24,154345,157879,3534,3534,0,60,135,,815.24,642.5454545454545,4.334919778224817,172.6945454545455,,16924.06545454546,16924.06545454546,,,,,0
182,MH14KA1743,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,436,94239,95964,1725,1725,0,100,100,,436,313.6363636363636,3.956422018348624,122.36363636363637,,11991.636363636364,11991.636363636364,,,,,0
183,MH14KA1744,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,875,164875,168610,3735,3735,0,35,70,,910,679.0909090909091,4.104395604395604,230.90909090909088,,22629.090909090904,22629.090909090904,,,,,0
184,MH14KA1745,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,320,97300,98679,1379,1379,0,120,100,0,300,250.72727272727272,4.596666666666667,49.27272727272728,,9835.636363636364,4828.727272727274,,,,,0
185,MH14KA1763,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,635,124566,127594,3028,3028,0,50,60,,645,550.5454545454545,4.694573643410853,94.4545454545455,,9256.54545454546,9256.54545454546,,,,,0
186,MH14KA1764,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,451,146887,148724,1837,1837,0,50,50,,451,334,4.073170731707317,117,,11466,11466,,,,,0
187,MH14KA1765,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,790,157009,160894,3885,3885,0,60,115,,845,706.3636363636364,4.597633136094674,138.63636363636363,,13586.363636363636,13586.363636363636,,,,,0
188,MH14KA1878,40,Non A/C,Diesel,Bharatbenz,,Skoda Sambhajinagar,5.5,5.5,,223,57287,58592,1305,1305,0,30,50,,243,237.27272727272728,5.37037037037037,5.7272727272727195,,561.2727272727266,561.2727272727266,,,,,0
189,MH14KA1879,40,Non A/C,Diesel,Bharatbenz,Vendor,VW Chakan,5.5,5.5,,765,194778,198418,3640,3640,0,50,50,,765,661.8181818181819,4.758169934640523,103.18181818181813,,10111.818181818177,10111.818181818177,,,,,0
190,MH14KA1880,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,1495.05,216908,225893,8985,8985,0,99,56,,1452.05,1633.6363636363637,6.187803450294411,-181.58636363636379,,,,,,,,0
191,MH14KA1882,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,915,163720,167976,4256,4256,0,60,60,,915,773.8181818181819,4.651366120218579,141.18181818181813,,13835.818181818177,13835.818181818177,,,,,0
192,MH14KA1883,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,1015,196780,200976,4196,4196,0,40,40,,1015,762.9090909090909,4.133990147783251,252.09090909090912,,24704.909090909096,24704.909090909096,,,,,0
193,MH14KA1886,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,690,197077,200299,3222,3222,0,35,80,,735,585.8181818181819,4.383673469387755,149.18181818181813,,14619.818181818177,14619.818181818177,,,,,0
194,MH14KA1887,40,Non A/C,Diesel,Bharatbenz,,Skoda Sambhajinagar,5.5,5.5,,168.59,62014,63450,1436,1436,0,30,80,,218.59,261.09090909090907,6.569376458209433,-42.50090909090906,,,,,,,,0
195,MH14KA1888,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,615,169881,172339,2458,2458,0,50,40,,605,446.90909090909093,4.062809917355372,158.09090909090907,,15492.909090909088,15492.909090909088,,,,,0
196,MH14KA1889,40,Non A/C,Diesel,Bharatbenz,,Skoda Sambhajinagar,5.5,5.5,,236,63779,65444,1665,1665,0,40,50,,246,302.72727272727275,6.7682926829268295,-56.72727272727275,,,,,,,,0
197,MH14KA1890,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,730,120317,122997,2680,2680,0,60,50,,720,487.27272727272725,3.7222222222222223,232.72727272727275,,22807.272727272728,22807.272727272728,,,,,0
198,MH14KA1891,40,Non A/C,Diesel,Bharatbenz,,Skoda Sambhajinagar,5.5,5.5,,282.64,61296,63035,1739,1739,0,20,30,,292.64,316.1818181818182,5.9424548933843635,-23.5418181818182,,,,,,,,0
199,MH14KA1892,40,Non A/C,Diesel,Bharatbenz,,Skoda Sambhajinagar,5.5,5.5,,224,61591,62602,1011,1011,0,40,10,,194,183.8181818181818,5.211340206185567,10.181818181818187,,997.8181818181823,997.8181818181823,,,,,0
200,MH14KA1893,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,870,165898,169728,3830,3830,0,60,50,,860,696.3636363636364,4.453488372093023,163.63636363636363,,16036.363636363636,16036.363636363636,,,,,0
201,MH14KA1894,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,1770,130649,138211,7562,7562,0,80,40,,1730,1374.909090909091,4.371098265895954,355.090909090909,,34798.90909090908,34798.90909090908,,,,,0
202,MH14KA1895,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,620,173853,176696,2843,2843,0,40,60,,640,516.9090909090909,4.4421875,123.09090909090912,,12062.909090909094,12062.909090909094,,,,,0
203,MH14KA1897,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,665,214493,217554,3061,3061,0,35,70,,700,556.5454545454545,4.372857142857143,143.4545454545455,,14058.54545454546,14058.54545454546,,,,,0
204,MH14KA1898,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,919,167005,170264,3259,3259,0,134,50,,835,592.5454545454545,3.902994011976048,242.4545454545455,,23760.54545454546,23760.54545454546,,,,,0
205,MH14KA1901,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,827,188488,192663,4175,4175,0,80,90,,837,759.0909090909091,4.98805256869773,77.90909090909088,,7635.090909090906,7635.090909090906,,,,,0
206,MH14KA1902,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,615,167755,170841,3086,3086,0,85,100,,630,561.0909090909091,4.898412698412699,68.90909090909088,,6753.090909090906,6753.090909090906,,,,,0
207,MH14KA1903,40,Non A/C,Diesel,Bharatbenz,Vendor,VW Chakan,5.5,5.5,,420,148718,151147,2429,2429,0,60,90,,450,441.6363636363636,5.397777777777778,8.363636363636374,,819.6363636363646,819.6363636363646,,,,,0
208,MH14KA1904,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,810,149297,153013,3716,3716,0,100,100,,810,675.6363636363636,4.587654320987654,134.36363636363637,,13167.636363636364,13167.636363636364,,,,,0
209,MH14KA1905,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,815,210644,214713,4069,4069,0,35,80,,860,739.8181818181819,4.731395348837209,120.18181818181813,,11777.818181818177,11777.818181818177,,,,,0
210,MH14KA1906,40,Non A/C,Diesel,Bharatbenz,Vendor,VW Chakan,5.5,5.5,,690,166761,170835,4074,4074,0,50,60,,700,740.7272727272727,5.82,-40.72727272727275,,,,,,,,0
211,MH14KA1907,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,735,201187,204759,3572,3572,0,45,60,,750,649.4545454545455,4.762666666666667,100.5454545454545,,9853.45454545454,9853.45454545454,,,,,0
212,MH14KA1909,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,825,153186,157046,3860,3860,0,70,50,,805,701.8181818181819,4.795031055900621,103.18181818181813,,10111.818181818177,10111.818181818177,,,,,0
213,MH14KA1910,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,931,154496,158653,4157,4157,0,70,80,,941,755.8181818181819,4.417640807651435,185.18181818181813,,18147.818181818177,18147.818181818177,,,,,0
214,MH14KA1912,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,1404,220862,227120,6258,6258,0,40,50,,1414,1137.8181818181818,4.425742574257426,276.18181818181824,,27065.818181818187,27065.818181818187,,,,,0
215,MH14KA1913,40,Non A/C,Diesel,Bharatbenz,Vendor,VW Chakan,5.5,5.5,,1242.12,294533,302482,7949,7949,0,84,49,,1207.12,1445.2727272727273,6.585095102392472,-238.15272727272736,,,,,,,,0
216,MH14KA1914,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,485,126448,128503,2055,2055,0,35,64,,514,373.6363636363636,3.998054474708171,140.36363636363637,,13755.636363636364,13755.636363636364,,,,,0
217,MH14KA1915,40,Non A/C,Diesel,Bharatbenz,Vendor,VW Chakan,5.5,5.5,,1021,257885,262513,4628,4628,0,60,50,,1011,841.4545454545455,4.577645895153314,169.5454545454545,,16615.45454545454,16615.45454545454,,,,,0
218,MH14KA1916,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,649,136331,138791,2460,2460,0,35,40,,654,447.27272727272725,3.761467889908257,206.72727272727275,,20259.272727272728,20259.272727272728,,,,,0
219,MH14KA2463,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,935,136266,140320,4054,4054,0,50,60,,945,737.0909090909091,4.2899470899470895,207.90909090909088,,20375.090909090904,20375.090909090904,,,,,0
220,MH14KA2464,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,895,143550,147192,3642,3642,0,55,40,,880,662.1818181818181,4.138636363636364,217.81818181818187,,21346.181818181823,21346.181818181823,,,,,0
221,MH14KA2465,40,Non A/C,Diesel,Bharatbenz,Vendor,VW Chakan,5.5,5.5,,803.8,249268,253962,4694,4694,0,98,90,,795.8,853.4545454545455,5.898466951495351,-57.65454545454554,,,,,,,,0
222,MH14KA2467,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,855,149433,153252,3819,3819,0,80,50,,825,694.3636363636364,4.629090909090909,130.63636363636363,,12802.363636363636,12802.363636363636,,,,,0
223,MH14KA2469,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,690,139901,142933,3032,3032,0,50,60,,700,551.2727272727273,4.331428571428572,148.72727272727275,,14575.27272727273,14575.27272727273,,,,,0
224,MH14KA2554,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,1156,174641,179872,5231,5231,0,60,90,,1186,951.0909090909091,4.4106239460370995,234.90909090909088,,23021.090909090904,23021.090909090904,,,,,0
225,MH14KA2556,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,770,162420,166134,3714,3714,0,50,40,,760,675.2727272727273,4.886842105263158,84.72727272727275,,8303.27272727273,8303.27272727273,,,,,0
226,MH14KA2557,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,1881,208770,217105,8335,8335,0,80,50,,1851,1515.4545454545455,4.502971366828741,335.5454545454545,,32883.454545454544,32883.454545454544,,,,,0
227,MH14KA2558,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,1513,216848,224031,7183,7183,0,80,130,,1563,1306,4.595649392194498,257,,25186,25186,,,,,0
228,MH14KA2559,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,465,147503,149936,2433,2433,0,70,80,,475,442.3636363636364,5.122105263157895,32.636363636363626,,3198.363636363635,3198.363636363635,,,,,0
229,MH14KA2560,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,1020,178655,182978,4323,4323,0,60,30,,990,786,4.366666666666666,204,,19992,19992,,,,,0
230,MH14KA2561,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,555,237058,239329,2271,2271,0,60,40,,535,412.90909090909093,4.244859813084112,122.09090909090907,,11964.909090909088,11964.909090909088,,,,,0
231,MH14KA2562,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,502,146591,149071,2480,2480,0,40,60,,522,450.90909090909093,4.75095785440613,71.09090909090907,,6966.909090909088,6966.909090909088,,,,,0
232,MH14KA2563,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,1477,135496,141687,6191,6191,0,80,40,,1437,1125.6363636363637,4.308281141266527,311.36363636363626,,30513.636363636353,30513.636363636353,,,,,0
233,MH14KA2569,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,755,167232,170632,3400,3400,0,75,70,,750,618.1818181818181,4.533333333333333,131.81818181818187,,12918.181818181823,12918.181818181823,,,,,0
234,MH14KA2570,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,390,178284,180322,2038,2038,0,45,60,,405,370.54545454545456,5.0320987654320986,34.45454545454544,,3376.545454545453,3376.545454545453,,,,,0
235,MH14KA2591,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,780,138028,141139,3111,3111,0,50,40,,770,565.6363636363636,4.04025974025974,204.36363636363637,,20027.636363636364,20027.636363636364,,,,,0
236,MH14KA2602,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,820,165430,169125,3695,3695,0,70,80,,830,671.8181818181819,4.451807228915663,158.18181818181813,,15501.818181818177,15501.818181818177,,,,,0
237,MH14KA2731,40,Non A/C,Diesel,Bharatbenz,,VW Chakan,5.5,5.5,,857,173744,177921,4177,4177,0,100,100,,857,759.4545454545455,4.8739789964994165,97.5454545454545,,9559.45454545454,9559.45454545454,,,,,0
